date,wavp,adjp,open,high,low,close,chng,lt_vol,n_trades,vol_rub,vol_contr,oi_rub,oi_contr
2020-06-11,,4690.0,,,,,,,,,,,
2020-06-15,,5280.0,,,,,,,,,,,
2020-06-16,,5530.0,,,,,,,,,,,
2020-06-17,,5430.0,,,,,,,,,,,
2020-06-18,,5250.0,,,,,,,,,,,
2020-06-19,,4930.0,,,,,,,,,,,
2020-06-22,,5220.0,,,,,,,,,,,
2020-06-23,,4070.0,,,,,,,,,,,
2020-06-25,,4030.0,,,,,,,,,,,
2020-06-26,,4310.0,,,,,,,,,,,
2020-06-29,,4600.0,,,,,,,,,,,
2020-06-30,,5090.0,,,,,,,,,,,
2020-07-02,,4320.0,,,,,,,,,,,
2020-07-03,,3590.0,,,,,,,,,,,
2020-07-06,,3650.0,,,,,,,,,,,
2020-07-07,,4330.0,,,,,,,,,,,
2020-07-08,,4240.0,,,,,,,,,,,
2020-07-09,,4150.0,,,,,,,,,,,
2020-07-10,,4220.0,,,,,,,,,,,
2020-07-13,,3940.0,,,,,,,,,,,
2020-07-14,,4290.0,,,,,,,,,,,
2020-07-15,,3780.0,,,,,,,,,,,
2020-07-16,,4140.0,,,,,,,,,,,
2020-07-17,,3920.0,,,,,,,,,,,
2020-07-20,,4400.0,,,,,,,,,,,
2020-07-21,,3580.0,,,,,,,,,,,
2020-07-22,,4640.0,,,,,,,,,,,
2020-07-23,,3390.0,,,,,,,,,,,
2020-07-24,,3500.0,,,,,,,,,,,
2020-07-27,,3650.0,,,,,,,,,,,
2020-07-28,,3550.0,,,,,,,,,,,
2020-07-29,,3410.0,,,,,,,,,,,
2020-07-30,,3920.0,,,,,,,,,,,
2020-07-31,,3960.0,,,,,,,,,,,
2020-08-03,,3370.0,,,,,,,,,,,
2020-08-04,,3350.0,,,,,,,,,,,
2020-08-05,,3060.0,,,,,,,,,,,
2020-08-06,,3440.0,,,,,,,,,,,
2020-08-07,,3640.0,,,,,,,,,,,
2020-08-10,,2860.0,,,,,,,,,,,
2020-08-11,,2680.0,,,,,,,,,,,
2020-08-12,,2530.0,,,,,,,,,,,
2020-08-13,,2620.0,,,,,,,,,,,
2020-08-14,,2520.0,,,,,,,,,,,
2020-08-17,,2700.0,,,,,,,,,,,
2020-08-18,,2800.0,,,,,,,,,,,
2020-08-19,,2770.0,,,,,,,,,,,
2020-08-20,,3280.0,,,,,,,,,,,
2020-08-21,,3340.0,,,,,,,,,,,
2020-08-24,,2920.0,,,,,,,,,,,
2020-08-25,,3020.0,,,,,,,,,,,
2020-08-26,,2930.0,,,,,,,,,,,
2020-08-27,,3200.0,,,,,,,,,,,
2020-08-28,,3100.0,,,,,,,,,,,
2020-08-31,,3250.0,,,,,,,,,,,
2020-09-01,,2880.0,,,,,,,,,,,
2020-09-02,,3460.0,,,,,,,,,,,
2020-09-03,,3820.0,,,,,,,,,,,
2020-09-04,,3620.0,,,,,,,,,,,
2020-09-07,,3240.0,,,,,,,,,,,
2020-09-08,,3740.0,,,,,,,,,,,
2020-09-09,,3130.0,,,,,,,,,,,
2020-09-10,,2930.0,,,,,,,,,,,
2020-09-11,,3640.0,,,,,,,,,,,
