date,wavp,adjp,open,high,low,close,chng,lt_vol,n_trades,vol_rub,vol_contr,oi_rub,oi_contr
2019-03-15,,2340,,,,,,,,,,,
2019-03-18,,2640,,,,,,,,,,,
2019-03-19,,2600,,,,,,,,,,,
2019-03-20,,2760,,,,,,,,,,,
2019-03-21,,3750,,,,,,,,,,,
2019-03-22,,1890,,,,,,,,,,,
2019-03-25,,1670,,,,,,,,,,,
2019-03-26,,1580,,,,,,,,,,,
2019-03-27,,1430,,,,,,,,,,,
2019-03-28,,1470,,,,,,,,,,,
2019-03-29,,1450,,,,,,,,,,,
2019-04-01,,1360,,,,,,,,,,,
2019-04-02,,1340,,,,,,,,,,,
2019-04-03,,1310,,,,,,,,,,,
2019-04-04,,1330,,,,,,,,,,,
2019-04-05,,1310,,,,,,,,,,,
2019-04-08,,1100,,,,,,,,,,,
2019-04-09,,1170,,,,,,,,,,,
2019-04-10,,1320,,,,,,,,,,,
2019-04-11,,1230,,,,,,,,,,,
2019-04-12,,990,,,,,,,,,,,
2019-04-15,,1050,,,,,,,,,,,
2019-04-16,,1060,,,,,,,,,,,
2019-04-17,,1220,,,,,,,,,,,
2019-04-18,,1000,,,,,,,,,,,
2019-04-19,,1060,,,,,,,,,,,
2019-04-22,,1140,,,,,,,,,,,
2019-04-23,,1240,,,,,,,,,,,
2019-04-24,,1650,,,,,,,,,,,
2019-04-25,,1190,,,,,,,,,,,
2019-04-26,,1090,,,,,,,,,,,
2019-04-29,,1000,,,,,,,,,,,
2019-04-30,,980,,,,,,,,,,,
2019-05-02,,1330,,,,,,,,,,,
2019-05-03,,1450,,,,,,,,,,,
2019-05-06,,1240,,,,,,,,,,,
2019-05-07,,1090,,,,,,,,,,,
2019-05-08,,1100,,,,,,,,,,,
2019-05-10,,2350,,,,,,,,,,,
2019-05-13,,2130,,,,,,,,,,,
2019-05-14,,2110,,,,,,,,,,,
2019-05-15,,2150,,,,,,,,,,,
2019-05-16,,2470,,,,,,,,,,,
2019-05-17,,3410,,,,,,,,,,,
2019-05-20,,3130,,,,,,,,,,,
2019-05-21,,2330,,,,,,,,,,,
2019-05-22,,2400,,,,,,,,,,,
2019-05-23,,2100,,,,,,,,,,,
2019-05-24,,1030,,,,,,,,,,,
2019-05-27,,1100,,,,,,,,,,,
2019-05-28,,1170,,,,,,,,,,,
2019-05-29,,910,,,,,,,,,,,
2019-05-30,,900,,,,,,,,,,,
2019-05-31,,1010,,,,,,,,,,,
2019-06-03,,1190,,,,,,,,,,,
