date,wavp,adjp,open,high,low,close,chng,lt_vol,n_trades,vol_rub,vol_contr,oi_rub,oi_contr
2015-09-18,,6330,,,,,,,,,,,
2015-09-21,,4550,,,,,,,,,,,
2015-09-22,,6320,,,,,,,,,,,
2015-09-23,,6950,,,,,,,,,,,
2015-09-24,,7040,,,,,,,,,,,
2015-09-25,,5220,,,,,,,,,,,
2015-09-28,,6000,,,,,,,,,,,
2015-09-29,,5930,,,,,,,,,,,
2015-09-30,,4840,,,,,,,,,,,
2015-10-01,,5200,,,,,,,,,,,
2015-10-02,,5750,,,,,,,,,,,
2015-10-05,,6160,,,,,,,,,,,
2015-10-06,,6370,,,,,,,,,,,
2015-10-07,,6700,,,,,,,,,,,
2015-10-08,,8720,,,,,,,,,,,
2015-10-09,,8460,,,,,,,,,,,
2015-10-12,,7140,,,,,,,,,,,
2015-10-13,,7660,,,,,,,,,,,
2015-10-14,,8060,,,,,,,,,,,
2015-10-15,,10000,,,,,,,,,,,
2015-10-16,,8700,,,,,,,,,,,
2015-10-19,,8760,,,,,,,,,,,
2015-10-20,,7810,,,,,,,,,,,
2015-10-21,,7840,,,,,,,,,,,
2015-10-22,,8810,,,,,,,,,,,
2015-10-23,,9490,,,,,,,,,,,
2015-10-26,,8280,,,,,,,,,,,
2015-10-27,,8780,,,,,,,,,,,
2015-10-28,,8300,,,,,,,,,,,
2015-10-29,,8320,,,,,,,,,,,
2015-10-30,,7390,,,,,,,,,,,
2015-11-02,,7480,,,,,,,,,,,
2015-11-03,,7760,,,,,,,,,,,
2015-11-05,,7240,,,,,,,,,,,
2015-11-06,,9040,,,,,,,,,,,
2015-11-09,,8920,,,,,,,,,,,
2015-11-10,,7610,,,,,,,,,,,
2015-11-11,,7310,,,,,,,,,,,
2015-11-12,,8000,,,,,,,,,,,
2015-11-13,,7330,,,,,,,,,,,
2015-11-16,,7260,,,,,,,,,,,
2015-11-17,,8150,,,,,,,,,,,
2015-11-18,,7460,,,,,,,,,,,
2015-11-19,,8470,,,,,,,,,,,
2015-11-20,,8300,,,,,,,,,,,
2015-11-23,,8400,,,,,,,,,,,
2015-11-24,,9330,,,,,,,,,,,
2015-11-25,,8630,,,,,,,,,,,
2015-11-26,,8880,,,,,,,,,,,
2015-11-27,,8140,,,,,,,,,,,
2015-11-30,,8940,,,,,,,,,,,
2015-12-01,,7330,,,,,,,,,,,
2015-12-02,,7920,,,,,,,,,,,
2015-12-03,,9180,,,,,,,,,,,
2015-12-04,,8310,,,,,,,,,,,
2015-12-07,,6780,,,,,,,,,,,
2015-12-08,,6640,,,,,,,,,,,
2015-12-09,,7240,,,,,,,,,,,
2015-12-10,,8100,,,,,,,,,,,
2015-12-11,,6430,,,,,,,,,,,
2015-12-14,,4720,,,,,,,,,,,
2015-12-15,,5240,,,,,,,,,,,
2015-12-16,,6380,,,,,,,,,,,
2015-12-17,,5690,,,,,,,,,,,
2015-12-18,,6160,,,,,,,,,,,
2015-12-21,,6900,,,,,,,,,,,
2015-12-22,,5420,,,,,,,,,,,
2015-12-23,,7200,,,,,,,,,,,
2015-12-24,,6200,,,,,,,,,,,
2015-12-25,,6470,,,,,,,,,,,
2015-12-28,,5180,,,,,,,,,,,
2015-12-29,,7380,,,,,,,,,,,
2015-12-30,,6670,,,,,,,,,,,
2016-01-04,,8410,,,,,,,,,,,
2016-01-05,,7000,,,,,,,,,,,
2016-01-06,,7570,,,,,,,,,,,
2016-01-11,,5750,,,,,,,,,,,
2016-01-12,,3980,,,,,,,,,,,
2016-01-13,,4280,,,,,,,,,,,
2016-01-14,,5340,,,,,,,,,,,
2016-01-15,,4480,,,,,,,,,,,
2016-01-18,,3170,,,,,,,,,,,
2016-01-19,,3900,,,,,,,,,,,
2016-01-20,,4150,,,,,,,,,,,
2016-01-21,,3060,,,,,,,,,,,
2016-01-22,,3870,,,,,,,,,,,
2016-01-25,,4440,,,,,,,,,,,
2016-01-26,,3610,,,,,,,,,,,
2016-01-27,,4580,,,,,,,,,,,
2016-01-28,,5340,,,,,,,,,,,
2016-01-29,,6360,,,,,,,,,,,
2016-02-01,,5490,,,,,,,,,,,
2016-02-02,,4940,,,,,,,,,,,
2016-02-03,,5690,,,,,,,,,,,
2016-02-04,,5400,,,,,,,,,,,
2016-02-05,,6160,,,,,,,,,,,
2016-02-08,,5450,,,,,,,,,,,
2016-02-09,,4060,,,,,,,,,,,
2016-02-10,,5380,,,,,,,,,,,
2016-02-11,,5220,,,,,,,,,,,
2016-02-12,,4720,,,,,,,,,,,
2016-02-15,,4820,,,,,,,,,,,
2016-02-16,,4230,,,,,,,,,,,
2016-02-17,,4540,,,,,,,,,,,
2016-02-18,,5800,,,,,,,,,,,
2016-02-19,,4110,,,,,,,,,,,
2016-02-20,,4730,,,,,,,,,,,
2016-02-22,,4590,,,,,,,,,,,
2016-02-24,,5400,,,,,,,,,,,
2016-02-25,,5210,,,,,,,,,,,
2016-02-26,,4650,,,,,,,,,,,
2016-02-29,,5420,,,,,,,,,,,
2016-03-01,,5740,,,,,,,,,,,
2016-03-02,,5450,,,,,,,,,,,
2016-03-03,,5540,,,,,,,,,,,
2016-03-04,,6460,,,,,,,,,,,
2016-03-07,,6850,,,,,,,,,,,
2016-03-09,,6410,,,,,,,,,,,
2016-03-10,,7520,,,,,,,,,,,
2016-03-11,,6450,,,,,,,,,,,
2016-03-14,,5630,,,,,,,,,,,
2016-03-15,,6360,,,,,,,,,,,
2016-03-16,,6030,,,,,,,,,,,
2016-03-17,,7710,,,,,,,,,,,
2016-03-18,,7430,,,,,,,,,,,
2016-03-21,,6810,,,,,,,,,,,
2016-03-22,,6800,,,,,,,,,,,
2016-03-23,,5340,,,,,,,,,,,
2016-03-24,,7100,,,,,,,,,,,
2016-03-25,,7560,,,,,,,,,,,
2016-03-28,,6090,,,,,,,,,,,
2016-03-29,,6260,,,,,,,,,,,
2016-03-30,,7390,,,,,,,,,,,
2016-03-31,,7530,,,,,,,,,,,
2016-04-01,,7350,,,,,,,,,,,
2016-04-04,,7610,,,,,,,,,,,
2016-04-05,,7490,,,,,,,,,,,
2016-04-06,,8160,,,,,,,,,,,
2016-04-07,,7260,,,,,,,,,,,
2016-04-08,,7520,,,,,,,,,,,
2016-04-11,,6520,,,,,,,,,,,
2016-04-12,,6630,,,,,,,,,,,
2016-04-13,,6890,,,,,,,,,,,
2016-04-14,,7520,,,,,,,,,,,
2016-04-15,,7340,,,,,,,,,,,
2016-04-18,,7170,,,,,,,,,,,
2016-04-19,,6510,,,,,,,,,,,
2016-04-20,,7290,,,,,,,,,,,
2016-04-21,,8140,,,,,,,,,,,
2016-04-22,,7920,,,,,,,,,,,
2016-04-25,,8230,,,,,,,,,,,
2016-04-26,,8200,,,,,,,,,,,
2016-04-27,,8360,,,,,,,,,,,
2016-04-28,,9270,,,,,,,,,,,
2016-04-29,,12440,,,,,,,,,,,
2016-05-04,,6890,,,,,,,,,,,
2016-05-05,,11210,,,,,,,,,,,
2016-05-06,,10190,,,,,,,,,,,
2016-05-10,,9390,,,,,,,,,,,
2016-05-11,,10810,,,,,,,,,,,
2016-05-12,,11200,,,,,,,,,,,
2016-05-13,,10840,,,,,,,,,,,
2016-05-16,,7270,,,,,,,,,,,
2016-05-17,,10700,,,,,,,,,,,
2016-05-18,,6840,,,,,,,,,,,
2016-05-19,,7550,,,,,,,,,,,
2016-05-20,,8000,,,,,,,,,,,
2016-05-23,,5880,,,,,,,,,,,
2016-05-24,,5810,,,,,,,,,,,
2016-05-25,,8480,,,,,,,,,,,
2016-05-26,,7060,,,,,,,,,,,
2016-05-27,,7290,,,,,,,,,,,
2016-05-30,,6500,,,,,,,,,,,
2016-05-31,,7620,,,,,,,,,,,
2016-06-01,,4890,,,,,,,,,,,
2016-06-02,,4550,,,,,,,,,,,
2016-06-03,,5190,,,,,,,,,,,
2016-06-06,,5690,,,,,,,,,,,
2016-06-07,,6250,,,,,,,,,,,
2016-06-08,,8110,,,,,,,,,,,
2016-06-09,,8700,,,,,,,,,,,
2016-06-10,,9240,,,,,,,,,,,
2016-06-14,,5450,,,,,,,,,,,
2016-06-15,,6460,,,,,,,,,,,
2016-06-16,,4250,,,,,,,,,,,
2016-06-17,,6310,,,,,,,,,,,
2016-06-20,,5750,,,,,,,,,,,
2016-06-21,,5490,,,,,,,,,,,
2016-06-22,,6280,,,,,,,,,,,
2016-06-23,,8400,,,,,,,,,,,
2016-06-24,,5770,,,,,,,,,,,
2016-06-27,,5300,,,,,,,,,,,
2016-06-28,,7650,,,,,,,,,,,
2016-06-29,,8070,,,,,,,,,,,
2016-06-30,,7360,,,,,,,,,,,
2016-07-01,,6020,,,,,,,,,,,
2016-07-04,,7120,,,,,,,,,,,
2016-07-05,,8190,,,,,,,,,,,
2016-07-06,,7640,,,,,,,,,,,
2016-07-07,,6510,,,,,,,,,,,
2016-07-08,,7120,,,,,,,,,,,
2016-07-11,,6830,,,,,,,,,,,
2016-07-12,,7700,,,,,,,,,,,
2016-07-13,,6420,,,,,,,,,,,
2016-07-14,,7360,,,,,,,,,,,
2016-07-15,,7690,,,,,,,,,,,
2016-07-18,,7480,,,,,,,,,,,
2016-07-19,,6950,,,,,,,,,,,
2016-07-20,,7430,,,,,,,,,,,
2016-07-21,,7990,,,,,,,,,,,
2016-07-22,,6570,,,,,,,,,,,
2016-07-25,,7630,,,,,,,,,,,
2016-07-26,,6590,,,,,,,,,,,
2016-07-27,,7650,,,,,,,,,,,
2016-07-28,,5870,,,,,,,,,,,
2016-07-29,,6080,,,,,,,,,,,
2016-08-01,,5170,,,,,,,,,,,
2016-08-02,,6740,,,,,,,,,,,
2016-08-03,,8490,,,,,,,,,,,
2016-08-04,,7400,,,,,,,,,,,
2016-08-05,,6090,,,,,,,,,,,
2016-08-08,,6050,,,,,,,,,,,
2016-08-09,,7350,,,,,,,,,,,
2016-08-10,,7190,,,,,,,,,,,
2016-08-11,,7660,,,,,,,,,,,
2016-08-12,,6720,,,,,,,,,,,
2016-08-15,,6290,,,,,,,,,,,
2016-08-16,,7660,,,,,,,,,,,
2016-08-17,,5840,,,,,,,,,,,
2016-08-18,,8640,,,,,,,,,,,
2016-08-19,,5540,,,,,,,,,,,
2016-08-22,,5990,,,,,,,,,,,
2016-08-23,,6230,,,,,,,,,,,
2016-08-24,,5770,,,,,,,,,,,
2016-08-25,,5810,,,,,,,,,,,
2016-08-26,,5660,,,,,,,,,,,
2016-08-29,,5590,,,,,,,,,,,
2016-08-30,,6030,,,,,,,,,,,
2016-08-31,,5410,,,,,,,,,,,
2016-09-01,,5420,,,,,,,,,,,
2016-09-02,,5190,,,,,,,,,,,
2016-09-05,,6440,,,,,,,,,,,
2016-09-06,,6350,,,,,,,,,,,
2016-09-07,,8250,,,,,,,,,,,
