date,wavp,adjp,open,high,low,close,chng,lt_vol,n_trades,vol_rub,vol_contr,oi_rub,oi_contr
2016-09-12,,3033,,,,,,,,,,,
2016-09-13,,3418,,,,,,,,,,,
2016-09-14,,3271,,,,,,,,,,,
2016-09-15,,3231,,,,,,,,,,,
2016-09-16,,3315,,,,,,,,,,,
2016-09-19,,3366,,,,,,,,,,,
2016-09-20,,3347,,,,,,,,,,,
2016-09-21,,3293,,,,,,,,,,,
2016-09-22,,3295,,,,,,,,,,,
2016-09-23,,3264,,,,,,,,,,,
2016-09-26,,3401,,,,,,,,,,,
2016-09-27,,3467,,,,,,,,,,,
2016-09-28,,3494,,,,,,,,,,,
2016-09-29,,3379,,,,,,,,,,,
2016-09-30,,3453,,,,,,,,,,,
2016-10-03,,3397,,,,,,,,,,,
2016-10-04,,3318,,,,,,,,,,,
2016-10-05,,3461,,,,,,,,,,,
2016-10-06,,3401,,,,,,,,,,,
2016-10-07,,3352,,,,,,,,,,,
2016-10-10,,3119,,,,,,,,,,,
2016-10-11,,3114,,,,,,,,,,,
2016-10-12,,3121,,,,,,,,,,,
2016-10-13,,3314,,,,,,,,,,,
2016-10-14,,3397,,,,,,,,,,,
2016-10-17,,3420,,,,,,,,,,,
2016-10-18,,3421,,,,,,,,,,,
2016-10-19,,3442,,,,,,,,,,,
2016-10-20,,3539,,,,,,,,,,,
2016-10-21,,3525,,,,,,,,,,,
2016-10-24,,3499,,,,,,,,,,,
2016-10-25,,3519,,,,,,,,,,,
2016-10-26,,3414,,,,,,,,,,,
2016-10-27,,3513,,,,,,,,,,,
2016-10-28,,3506,,,,,,,,,,,
2016-10-31,,3338,,,,,,,,,,,
2016-11-01,,2848,,,,,,,,,,,
2016-11-02,,3002,,,,,,,,,,,
2016-11-03,,3097,,,,,,,,,,,
2016-11-07,,3159,,,,,,,,,,,
2016-11-08,,3202,,,,,,,,,,,
2016-11-09,,2603,,,,,,,,,,,
2016-11-10,,2401,,,,,,,,,,,
2016-11-11,,2272,,,,,,,,,,,
2016-11-14,,2457,,,,,,,,,,,
2016-11-15,,2549,,,,,,,,,,,
2016-11-16,,2624,,,,,,,,,,,
2016-11-17,,2454,,,,,,,,,,,
2016-11-18,,2438,,,,,,,,,,,
2016-11-21,,2134,,,,,,,,,,,
2016-11-22,,2089,,,,,,,,,,,
2016-11-23,,2224,,,,,,,,,,,
2016-11-24,,2006,,,,,,,,,,,
2016-11-25,,2119,,,,,,,,,,,
2016-11-28,,2376,,,,,,,,,,,
2016-11-29,,2482,,,,,,,,,,,
2016-11-30,,2310,,,,,,,,,,,
2016-12-01,,1924,,,,,,,,,,,
2016-12-02,,2032,,,,,,,,,,,
2016-12-05,,1938,,,,,,,,,,,
2016-12-06,,2030,,,,,,,,,,,
2016-12-07,,2049,,,,,,,,,,,
2016-12-08,,1944,,,,,,,,,,,
2016-12-09,,1987,,,,,,,,,,,
2016-12-12,,1556,,,,,,,,,,,
2016-12-13,,1524,,,,,,,,,,,
2016-12-14,,1677,,,,,,,,,,,
2016-12-15,,1678,,,,,,,,,,,
2016-12-16,,1642,,,,,,,,,,,
2016-12-19,,1799,,,,,,,,,,,
2016-12-20,,1783,,,,,,,,,,,
2016-12-21,,1954,,,,,,,,,,,
2016-12-22,,2250,,,,,,,,,,,
2016-12-23,,2332,,,,,,,,,,,
2016-12-26,,2317,,,,,,,,,,,
2016-12-27,,2182,,,,,,,,,,,
2016-12-28,,2114,,,,,,,,,,,
2016-12-29,,1997,,,,,,,,,,,
2016-12-30,,1890,,,,,,,,,,,
2017-01-03,,1632,,,,,,,,,,,
2017-01-04,,1673,,,,,,,,,,,
2017-01-05,,1931,,,,,,,,,,,
2017-01-06,,1926,,,,,,,,,,,
2017-01-09,,1900,,,,,,,,,,,
2017-01-10,,1630,,,,,,,,,,,
2017-01-11,,1727,,,,,,,,,,,
2017-01-12,,1681,,,,,,,,,,,
2017-01-13,,1607,,,,,,,,,,,
2017-01-16,,1755,,,,,,,,,,,
2017-01-17,,1952,,,,,,,,,,,
2017-01-18,,1989,,,,,,,,,,,
2017-01-19,,2217,,,,,,,,,,,
2017-01-20,,2350,,,,,,,,,,,
2017-01-23,,2506,,,,,,,,,,,
2017-01-24,,2294,,,,,,,,,,,
2017-01-25,,2535,,,,,,,,,,,
2017-01-26,,2273,,,,,,,,,,,
2017-01-27,,1943,,,,,,,,,,,
2017-01-30,,2254,,,,,,,,,,,
2017-01-31,,2355,,,,,,,,,,,
2017-02-01,,2368,,,,,,,,,,,
2017-02-02,,2495,,,,,,,,,,,
2017-02-03,,2461,,,,,,,,,,,
2017-02-06,,2532,,,,,,,,,,,
2017-02-07,,2497,,,,,,,,,,,
2017-02-08,,2862,,,,,,,,,,,
2017-02-09,,3163,,,,,,,,,,,
2017-02-10,,3186,,,,,,,,,,,
2017-02-13,,3275,,,,,,,,,,,
2017-02-14,,3351,,,,,,,,,,,
2017-02-15,,3424,,,,,,,,,,,
2017-02-16,,3502,,,,,,,,,,,
2017-02-17,,3589,,,,,,,,,,,
2017-02-20,,3529,,,,,,,,,,,
2017-02-21,,3591,,,,,,,,,,,
2017-02-22,,3772,,,,,,,,,,,
2017-02-24,,3725,,,,,,,,,,,
2017-02-27,,3908,,,,,,,,,,,
2017-02-28,,4158,,,,,,,,,,,
2017-03-01,,4039,,,,,,,,,,,
2017-03-02,,4300,,,,,,,,,,,
2017-03-03,,3971,,,,,,,,,,,
2017-03-06,,4003,,,,,,,,,,,
2017-03-07,,4167,,,,,,,,,,,
2017-03-09,,4570,,,,,,,,,,,
2017-03-10,,4597,,,,,,,,,,,
2017-03-13,,4496,,,,,,,,,,,
2017-03-14,,4614,,,,,,,,,,,
2017-03-15,,4733,,,,,,,,,,,
2017-03-16,,4700,,,,,,,,,,,
