date,wavp,adjp,open,high,low,close,chng,lt_vol,n_trades,vol_rub,vol_contr,oi_rub,oi_contr
2020-08-19,,5036,,,,,,,,,,,
2020-08-20,,5046,,,,,,,,,,,
2020-08-21,,4657,,,,,,,,,,,
2020-08-24,,4888,,,,,,,,,,,
2020-08-25,,4561,,,,,,,,,,,
2020-08-26,,4776,,,,,,,,,,,
2020-08-27,,4599,,,,,,,,,,,
2020-08-28,,4327,,,,,,,,,,,
2020-08-31,,4312,,,,,,,,,,,
2020-09-01,,4561,,,,,,,,,,,
2020-09-02,,4659,,,,,,,,,,,
2020-09-03,,4402,,,,,,,,,,,
2020-09-04,,4186,,,,,,,,,,,
2020-09-07,,3770,,,,,,,,,,,
2020-09-08,,3571,,,,,,,,,,,
2020-09-09,,3805,,,,,,,,,,,
2020-09-10,,3656,,,,,,,,,,,
2020-09-11,,3954,,,,,,,,,,,
2020-09-14,,4098,,,,,,,,,,,
2020-09-15,,4321,,,,,,,,,,,
2020-09-16,,4478,,,,,,,,,,,
2020-09-17,,4478,,,,,,,,,,,
2020-09-18,,4408,,,,,,,,,,,
2020-09-21,,3871,,,,,,,,,,,
2020-09-22,,4146,,,,,,,,,,,
2020-09-23,,4021,,,,,,,,,,,
2020-09-24,,3909,,,,,,,,,,,
2020-09-25,,3108,,,,,,,,,,,
2020-09-28,,3550,,,,,,,,,,,
2020-09-29,,3332,,,,,,,,,,,
2020-09-30,,3348,,,,,,,,,,,
2020-10-01,,3041,,,,,,,,,,,
2020-10-02,,3166,,,,,,,,,,,
2020-10-05,,2938,,,,,,,,,,,
2020-10-06,,3121,,,,,,,,,,,
2020-10-07,,2702,,,,,,,,,,,
2020-10-08,,2595,,,,,,,,,,,
2020-10-09,,2648,,,,,,,,,,,
2020-10-12,,2743,,,,,,,,,,,
2020-10-13,,2518,,,,,,,,,,,
2020-10-14,,2588,,,,,,,,,,,
2020-10-15,,2554,,,,,,,,,,,
2020-10-16,,2300,,,,,,,,,,,
2020-10-19,,2685,,,,,,,,,,,
2020-10-20,,2900,,,,,,,,,,,
2020-10-21,,2731,,,,,,,,,,,
2020-10-22,,2745,,,,,,,,,,,
2020-10-23,,2749,,,,,,,,,,,
2020-10-26,,2538,,,,,,,,,,,
2020-10-27,,2223,,,,,,,,,,,
2020-10-28,,2041,,,,,,,,,,,
2020-10-29,,2179,,,,,,,,,,,
2020-10-30,,1994,,,,,,,,,,,
2020-11-02,,2039,,,,,,,,,,,
2020-11-03,,2374,,,,,,,,,,,
2020-11-05,,2631,,,,,,,,,,,
2020-11-06,,2537,,,,,,,,,,,
2020-11-09,,2838,,,,,,,,,,,
2020-11-10,,3122,,,,,,,,,,,
2020-11-11,,2906,,,,,,,,,,,
2020-11-12,,2994,,,,,,,,,,,
2020-11-13,,3680,,,,,,,,,,,
2020-11-16,,4341,,,,,,,,,,,
2020-11-17,,4096,,,,,,,,,,,
2020-11-18,,4286,,,,,,,,,,,
2020-11-19,,4029,,,,,,,,,,,
2020-11-20,,3852,,,,,,,,,,,
2020-11-23,,4165,,,,,,,,,,,
2020-11-24,,4412,,,,,,,,,,,
2020-11-25,,4364,,,,,,,,,,,
2020-11-26,,4248,,,,,,,,,,,
2020-11-27,,4342,,,,,,,,,,,
2020-11-30,,3953,,,,,,,,,,,
2020-12-01,,4156,,,,,,,,,,,
2020-12-02,,4307,,,,,,,,,,,
2020-12-03,,4261,,,,,,,,,,,
2020-12-04,,4566,,,,,,,,,,,
2020-12-07,,4701,,,,,,,,,,,
