date,wavp,adjp,open,high,low,close,chng,lt_vol,n_trades,vol_rub,vol_contr,oi_rub,oi_contr
2015-09-21,,79133,,,,,,,,,,,
2015-09-22,,79133,,,,,,,,,,,
2015-09-23,,79133,,,,,,,,,,,
2015-09-24,,79133,,,,,,,,,,,
2015-09-25,,79133,,,,,,,,,,,
2015-09-28,,79133,,,,,,,,,,,
2015-09-29,,79133,,,,,,,,,,,
2015-09-30,,79133,,,,,,,,,,,
2015-10-01,,79133,,,,,,,,,,,
2015-10-02,,79133,,,,,,,,,,,
2015-10-05,,79133,,,,,,,,,,,
2015-10-06,,79000,,,,,,,,,,,
2015-10-07,75500.0,75500,75500.0,75500.0,75500.0,75500.0,,10.0,1.0,755000.0,10.0,1510000.0,20.0
2015-10-08,,76416,,,,,,,,,,1528320.0,20.0
2015-10-09,,76416,,,,,,,,,,1528320.0,20.0
2015-10-12,,74491,,,,,,,,,,1489820.0,20.0
2015-10-13,73500.0,73500,73500.0,73500.0,73500.0,73500.0,,2.0,1.0,147000.0,2.0,1470000.0,20.0
2015-10-14,,73500,,,,,,,,,,1470000.0,20.0
2015-10-15,,76141,,,,,,,,,,1522820.0,20.0
2015-10-16,,76029,,,,,,,,,,1520580.0,20.0
2015-10-19,,76015,,,,,,,,,,1520300.0,20.0
2015-10-20,,75357,,,,,,,,,,1507140.0,20.0
2015-10-21,,75357,,,,,,,,,,1507140.0,20.0
2015-10-22,,75357,,,,,,,,,,1507140.0,20.0
2015-10-23,,74913,,,,,,,,,,1498260.0,20.0
2015-10-26,,75948,,,,,,,,,,1518960.0,20.0
2015-10-27,,77180,,,,,,,,,,1543600.0,20.0
2015-10-28,,77635,,,,,,,,,,1552700.0,20.0
2015-10-29,,76542,,,,,,,,,,1530840.0,20.0
2015-10-30,,76337,,,,,,,,,,1526740.0,20.0
2015-11-02,,76733,,,,,,,,,,1534660.0,20.0
2015-11-03,,76729,,,,,,,,,,1534580.0,20.0
2015-11-05,80091.0,79889,80091.0,80091.0,80091.0,80091.0,,1.0,1.0,80091.0,1.0,1597780.0,20.0
2015-11-06,,79889,,,,,,,,,,1597780.0,20.0
2015-11-09,,79889,,,,,,,,,,1597780.0,20.0
2015-11-10,,79889,,,,,,,,,,1597780.0,20.0
2015-11-11,,79889,,,,,,,,,,1597780.0,20.0
2015-11-12,,79889,,,,,,,,,,1597780.0,20.0
2015-11-13,,78340,,,,,,,,,,1566800.0,20.0
2015-11-16,,77874,,,,,,,,,,1557480.0,20.0
2015-11-17,,77450,,,,,,,,,,1549000.0,20.0
2015-11-18,,77105,,,,,,,,,,1542100.0,20.0
2015-11-19,,77105,,,,,,,,,,1542100.0,20.0
2015-11-20,,76377,,,,,,,,,,1527540.0,20.0
2015-11-23,,76754,,,,,,,,,,1535080.0,20.0
2015-11-24,,76754,,,,,,,,,,1535080.0,20.0
2015-11-25,,76754,,,,,,,,,,1535080.0,20.0
2015-11-26,,76754,,,,,,,,,,1535080.0,20.0
2015-11-27,,76754,,,,,,,,,,1535080.0,20.0
2015-11-30,,76754,,,,,,,,,,1535080.0,20.0
2015-12-01,,76754,,,,,,,,,,1535080.0,20.0
2015-12-02,,76754,,,,,,,,,,1535080.0,20.0
2015-12-03,80460.0,80439,80460.0,80460.0,80460.0,80460.0,,1.0,1.0,80460.0,1.0,1608780.0,20.0
2015-12-04,77000.0,77000,77000.0,77000.0,77000.0,77000.0,-4.3,1.0,1.0,77000.0,1.0,1540000.0,20.0
2015-12-07,78975.0,78550,79400.0,79400.0,78550.0,78550.0,2.01,43.0,2.0,6791850.0,86.0,1571000.0,20.0
2015-12-08,,79305,,,,,,,,,,1586100.0,20.0
2015-12-09,,77767,,,,,,,,,,1555340.0,20.0
2015-12-10,,79542,,,,,,,,,,1590840.0,20.0
2015-12-11,,80011,,,,,,,,,,1600220.0,20.0
2015-12-14,84962.0,85565,82437.0,85593.0,82437.0,85593.0,,4.0,2.0,424809.0,5.0,2566950.0,30.0
2015-12-15,81659.0,81000,83635.0,83635.0,81000.0,81000.0,-5.37,1.0,4.0,326636.0,4.0,2754000.0,34.0
2015-12-16,78664.0,79031,78665.0,78665.0,78664.0,78664.0,-2.88,9.0,2.0,786641.0,10.0,1264496.0,16.0
