date,wavp,adjp,open,high,low,close,chng,lt_vol,n_trades,vol_rub,vol_contr,oi_rub,oi_contr
2016-06-17,,13228,,,,,,,,,,,
2016-06-20,,13703,,,,,,,,,,,
2016-06-21,,13547,,,,,,,,,,,
2016-06-22,,14339,,,,,,,,,,,
2016-06-23,,13590,,,,,,,,,,,
2016-06-24,,12148,,,,,,,,,,,
2016-06-27,,12116,,,,,,,,,,,
2016-06-28,,12904,,,,,,,,,,,
2016-06-29,,13918,,,,,,,,,,,
2016-06-30,,13745,,,,,,,,,,,
2016-07-01,,13853,,,,,,,,,,,
2016-07-04,,13921,,,,,,,,,,,
2016-07-06,,13091,,,,,,,,,,,
2016-07-07,,13560,,,,,,,,,,,
2016-07-08,,14096,,,,,,,,,,,
2016-07-25,,12803,,,,,,,,,,,
2016-07-26,,12018,,,,,,,,,,,
2016-07-27,,11712,,,,,,,,,,,
2016-07-28,,11604,,,,,,,,,,,
2016-07-29,,12140,,,,,,,,,,,
2016-08-01,,11407,,,,,,,,,,,
2016-08-02,,11410,,,,,,,,,,,
2016-08-03,,11671,,,,,,,,,,,
2016-08-04,,12279,,,,,,,,,,,
2016-08-05,,12767,,,,,,,,,,,
2016-08-08,,13677,,,,,,,,,,,
2016-08-09,,13697,,,,,,,,,,,
2016-08-10,,13641,,,,,,,,,,,
2016-08-11,,13341,,,,,,,,,,,
2016-08-12,,13146,,,,,,,,,,,
2016-08-15,,14159,,,,,,,,,,,
2016-08-16,,14085,,,,,,,,,,,
2016-08-17,,13570,,,,,,,,,,,
2016-08-18,,14596,,,,,,,,,,,
2016-08-19,,14040,,,,,,,,,,,
2016-08-22,,13316,,,,,,,,,,,
2016-08-23,,13585,,,,,,,,,,,
2016-08-24,,12793,,,,,,,,,,,
2016-08-25,,13414,,,,,,,,,,,
2016-08-26,,13665,,,,,,,,,,,
2016-08-29,,13044,,,,,,,,,,,
2016-08-30,,12795,,,,,,,,,,,
2016-08-31,,12705,,,,,,,,,,,
2016-09-01,,12143,,,,,,,,,,,
2016-09-02,,13036,,,,,,,,,,,
2016-09-05,,13089,,,,,,,,,,,
2016-09-06,,13543,,,,,,,,,,,
2016-09-07,,13812,,,,,,,,,,,
2016-09-08,,14350,,,,,,,,,,,
2016-09-09,,13429,,,,,,,,,,,
2016-09-12,,13431,,,,,,,,,,,
2016-09-13,,13016,,,,,,,,,,,
2016-09-14,,13308,,,,,,,,,,,
2016-09-15,,13557,,,,,,,,,,,
2016-09-16,,13287,,,,,,,,,,,
2016-09-19,,13715,,,,,,,,,,,
2016-09-20,,13561,,,,,,,,,,,
2016-09-21,,13899,,,,,,,,,,,
2016-09-22,,14556,,,,,,,,,,,
2016-09-23,,14535,,,,,,,,,,,
2016-09-26,,14522,,,,,,,,,,,
2016-09-27,,14504,,,,,,,,,,,
2016-09-28,,14369,,,,,,,,,,,
2016-09-29,,15337,,,,,,,,,,,
2016-09-30,,15455,,,,,,,,,,,
2016-10-03,,16088,,,,,,,,,,,
2016-10-04,,15889,,,,,,,,,,,
2016-10-05,,15991,,,,,,,,,,,
2016-10-06,,16127,,,,,,,,,,,
2016-10-07,,16311,,,,,,,,,,,
2016-10-10,,16592,,,,,,,,,,,
2016-10-11,,15644,,,,,,,,,,,
2016-10-12,,15418,,,,,,,,,,,
2016-10-13,,15452,,,,,,,,,,,
2016-10-14,,15516,,,,,,,,,,,
2016-10-17,,15479,,,,,,,,,,,
2016-10-18,,15671,,,,,,,,,,,
2016-10-19,,16241,,,,,,,,,,,
2016-10-20,,16179,,,,,,,,,,,
2016-10-21,,16089,,,,,,,,,,,
2016-10-24,,16372,,,,,,,,,,,
2016-10-25,,16429,,,,,,,,,,,
2016-10-26,,15823,,,,,,,,,,,
2016-10-27,,15810,,,,,,,,,,,
2016-10-28,,15664,,,,,,,,,,,
2016-10-31,,15256,,,,,,,,,,,
2016-11-01,,15526,,,,,,,,,,,
2016-11-02,,14986,,,,,,,,,,,
2016-11-03,,15082,,,,,,,,,,,
2016-11-07,,14970,,,,,,,,,,,
2016-11-08,,15003,,,,,,,,,,,
2016-11-09,,14802,,,,,,,,,,,
2016-11-10,,14065,,,,,,,,,,,
2016-11-11,,12932,,,,,,,,,,,
2016-11-14,,12686,,,,,,,,,,,
2016-11-15,,14222,,,,,,,,,,,
2016-11-16,,14513,,,,,,,,,,,
2016-11-17,,14387,,,,,,,,,,,
2016-11-18,,14252,,,,,,,,,,,
2016-11-21,,15155,,,,,,,,,,,
2016-11-22,,15118,,,,,,,,,,,
2016-11-23,,14606,,,,,,,,,,,
2016-11-24,,14735,,,,,,,,,,,
2016-11-25,,14242,,,,,,,,,,,
2016-11-28,,14423,,,,,,,,,,,
2016-11-29,,13872,,,,,,,,,,,
2016-11-30,,14794,,,,,,,,,,,
2016-12-01,,15363,,,,,,,,,,,
2016-12-02,,15438,,,,,,,,,,,
2016-12-05,,15611,,,,,,,,,,,
2016-12-06,,15355,,,,,,,,,,,
2016-12-07,,15526,,,,,,,,,,,
2016-12-08,,15962,,,,,,,,,,,
2016-12-09,,16664,,,,,,,,,,,
2016-12-12,,18355,,,,,,,,,,,
2016-12-13,,18606,,,,,,,,,,,
2016-12-14,,18357,,,,,,,,,,,
2016-12-15,,17590,,,,,,,,,,,
2016-12-16,,17588,,,,,,,,,,,
2016-12-19,2623.0,17694,16983.0,17720.0,7.0,17720.0,,1.0,5.0,6198500.0,77.0,12236000.0,152.0
2016-12-20,3009.0,18103,16765.0,17632.0,8.0,17632.0,-0.5,1.0,5.0,6198500.0,77.0,322000.0,4.0
2016-12-21,5017.0,18375,17423.0,18372.0,3846.0,18372.0,4.2,1.0,7.0,11914000.0,148.0,23506000.0,292.0
2016-12-22,,18674,,,,,,,,,,23506000.0,292.0
2016-12-23,,18188,,,,,,,,,,23506000.0,292.0
2016-12-26,,18538,,,,,,,,,,23506000.0,292.0
2016-12-27,,18865,,,,,,,,,,23506000.0,292.0
2016-12-28,,19152,,,,,,,,,,23506000.0,292.0
2016-12-29,,18813,,,,,,,,,,23506000.0,292.0
2016-12-30,,18620,,,,,,,,,,23506000.0,292.0
2017-01-03,,19107,,,,,,,,,,23506000.0,292.0
2017-01-04,,19076,,,,,,,,,,23506000.0,292.0
2017-01-05,,20415,,,,,,,,,,23506000.0,292.0
2017-01-06,,20182,,,,,,,,,,23506000.0,292.0
2017-01-09,,19766,,,,,,,,,,23506000.0,292.0
2017-01-10,,19700,,,,,,,,,,23506000.0,292.0
2017-01-11,,19226,,,,,,,,,,23506000.0,292.0
2017-01-12,,20478,,,,,,,,,,23506000.0,292.0
2017-01-13,,20020,,,,,,,,,,23506000.0,292.0
2017-01-16,,19806,,,,,,,,,,23506000.0,292.0
2017-01-17,,20414,,,,,,,,,,23506000.0,292.0
2017-01-18,6034.0,20461,2542.0,20475.0,1542.0,20474.0,,1.0,7.0,1046500.0,13.0,25116000.0,312.0
