date,wavp,adjp,open,high,low,close,chng,lt_vol,n_trades,vol_rub,vol_contr,oi_rub,oi_contr
2016-06-17,,10426.0,,,,,,,,,,,
2016-06-20,,9694.0,,,,,,,,,,,
2016-06-21,,9357.0,,,,,,,,,,,
2016-06-22,,8991.0,,,,,,,,,,,
2016-06-23,,9568.0,,,,,,,,,,,
2016-06-24,,10569.0,,,,,,,,,,,
2016-06-27,,10790.0,,,,,,,,,,,
2016-06-28,,10059.0,,,,,,,,,,,
2016-06-29,,9300.0,,,,,,,,,,,
2016-06-30,,9261.0,,,,,,,,,,,
2016-07-01,,9101.0,,,,,,,,,,,
2016-07-04,,8902.0,,,,,,,,,,,
2016-07-05,,9568.0,,,,,,,,,,,
2016-07-06,,9421.0,,,,,,,,,,,
2016-07-07,,9049.0,,,,,,,,,,,
2016-07-08,,9247.0,,,,,,,,,,,
2016-07-11,,8927.0,,,,,,,,,,,
2016-07-12,,9282.0,,,,,,,,,,,
2016-07-13,,8811.0,,,,,,,,,,,
2016-07-14,,7896.0,,,,,,,,,,,
2016-07-15,,8042.0,,,,,,,,,,,
2016-07-18,,8016.0,,,,,,,,,,,
2016-07-19,,8189.0,,,,,,,,,,,
2016-07-20,,8151.0,,,,,,,,,,,
2016-07-21,,8525.0,,,,,,,,,,,
2016-07-22,,9203.0,,,,,,,,,,,
2016-07-25,,9556.0,,,,,,,,,,,
2016-07-26,,9929.0,,,,,,,,,,,
2016-07-27,,10110.0,,,,,,,,,,,
2016-07-28,,10530.0,,,,,,,,,,,
2016-07-29,,10460.0,,,,,,,,,,,
2016-08-01,,10409.0,,,,,,,,,,,
2016-08-02,,10993.0,,,,,,,,,,,
2016-08-03,,10850.0,,,,,,,,,,,
2016-08-04,,10110.0,,,,,,,,,,,
2016-08-05,,9182.0,,,,,,,,,,,
2016-08-08,,8741.0,,,,,,,,,,,
2016-08-09,,8934.0,,,,,,,,,,,
2016-08-10,,8506.0,,,,,,,,,,,
2016-08-11,,8706.0,,,,,,,,,,,
2016-08-12,,8716.0,,,,,,,,,,,
2016-08-15,,8108.0,,,,,,,,,,,
2016-08-16,,7611.0,,,,,,,,,,,
2016-08-17,,7901.0,,,,,,,,,,,
2016-08-18,,8016.0,,,,,,,,,,,
2016-08-19,,8050.0,,,,,,,,,,,
2016-08-22,,8685.0,,,,,,,,,,,
2016-08-23,,7988.0,,,,,,,,,,,
2016-08-24,,8745.0,,,,,,,,,,,
2016-08-25,,8521.0,,,,,,,,,,,
2016-08-26,,8010.0,,,,,,,,,,,
2016-08-29,,8520.0,,,,,,,,,,,
2016-08-30,,8666.0,,,,,,,,,,,
2016-08-31,,8780.0,,,,,,,,,,,
