date,wavp,adjp,open,high,low,close,chng,lt_vol,n_trades,vol_rub,vol_contr,oi_rub,oi_contr
2019-06-14,,6094.0,,,,,,,,,,,
2019-06-17,,6164.0,,,,,,,,,,,
2019-06-18,,6498.0,,,,,,,,,,,
2019-06-19,,7029.0,,,,,,,,,,,
2019-06-20,,7564.0,,,,,,,,,,,
2019-06-21,,7785.0,,,,,,,,,,,
2019-06-24,,7881.0,,,,,,,,,,,
2019-06-25,,7923.0,,,,,,,,,,,
2019-06-26,,8007.0,,,,,,,,,,,
2019-06-27,,7809.0,,,,,,,,,,,
2019-06-28,,7828.0,,,,,,,,,,,
2019-07-01,,7638.0,,,,,,,,,,,
2019-07-02,,7479.0,,,,,,,,,,,
2019-07-03,,7490.0,,,,,,,,,,,
2019-07-04,,7187.0,,,,,,,,,,,
2019-07-05,,7034.0,,,,,,,,,,,
2019-07-08,,7016.0,,,,,,,,,,,
2019-07-09,,6796.0,,,,,,,,,,,
2019-07-10,,7506.0,,,,,,,,,,,
2019-07-11,,7680.0,,,,,,,,,,,
2019-07-12,,8089.0,,,,,,,,,,,
2019-07-15,,8384.0,,,,,,,,,,,
2019-07-16,,8339.0,,,,,,,,,,,
2019-07-17,,8251.0,,,,,,,,,,,
2019-07-18,,8143.0,,,,,,,,,,,
2019-07-19,,8275.0,,,,,,,,,,,
2019-07-22,,8331.0,,,,,,,,,,,
2019-07-23,,7693.0,,,,,,,,,,,
2019-07-24,,7825.0,,,,,,,,,,,
2019-07-25,,7890.0,,,,,,,,,,,
2019-07-26,,7672.0,,,,,,,,,,,
2019-07-29,,7018.0,,,,,,,,,,,
2019-07-30,,6990.0,,,,,,,,,,,
2019-07-31,,6853.0,,,,,,,,,,,
2019-08-01,,6488.0,,,,,,,,,,,
2019-08-02,,5326.0,,,,,,,,,,,
2019-08-05,,5784.0,,,,,,,,,,,
2019-08-06,,5688.0,,,,,,,,,,,
2019-08-07,,5508.0,,,,,,,,,,,
2019-08-08,,5480.0,,,,,,,,,,,
2019-08-09,,6337.0,,,,,,,,,,,
2019-08-12,,6254.0,,,,,,,,,,,
2019-08-13,,6641.0,,,,,,,,,,,
2019-08-14,,5595.0,,,,,,,,,,,
2019-08-15,,4861.0,,,,,,,,,,,
2019-08-16,,4774.0,,,,,,,,,,,
2019-08-19,,4564.0,,,,,,,,,,,
2019-08-20,,4605.0,,,,,,,,,,,
2019-08-21,,5026.0,,,,,,,,,,,
2019-08-22,,5309.0,,,,,,,,,,,
2019-08-23,,5410.0,,,,,,,,,,,
2019-08-26,,5090.0,,,,,,,,,,,
2019-08-27,,4785.0,,,,,,,,,,,
2019-08-28,,4691.0,,,,,,,,,,,
2019-08-29,,4637.0,,,,,,,,,,,
2019-08-30,,4281.0,,,,,,,,,,,
2019-09-02,,4873.0,,,,,,,,,,,
2019-09-03,,4726.0,,,,,,,,,,,
2019-09-04,,4832.0,,,,,,,,,,,
2019-09-05,,4948.0,,,,,,,,,,,
2019-09-06,,5291.0,,,,,,,,,,,
2019-09-09,,5380.0,,,,,,,,,,,
2019-09-10,,5522.0,,,,,,,,,,,
2019-09-11,,5422.0,,,,,,,,,,,
2019-09-12,,6194.0,,,,,,,,,,,
2019-09-13,,6896.0,,,,,,,,,,,
2019-09-16,,6733.0,,,,,,,,,,,
2019-09-17,,6519.0,,,,,,,,,,,
2019-09-18,,7012.0,,,,,,,,,,,
2019-09-19,,6841.0,,,,,,,,,,,
2019-09-20,,6904.0,,,,,,,,,,,
2019-09-23,,6995.0,,,,,,,,,,,
2019-09-24,,6990.0,,,,,,,,,,,
2019-09-25,,6503.0,,,,,,,,,,,
2019-09-26,,6547.0,,,,,,,,,,,
2019-09-27,,6535.0,,,,,,,,,,,
2019-09-30,,6073.0,,,,,,,,,,,
2019-10-01,,5877.0,,,,,,,,,,,
2019-10-02,,5888.0,,,,,,,,,,,
2019-10-03,,6153.0,,,,,,,,,,,
2019-10-04,,6169.0,,,,,,,,,,,
2019-10-07,,5959.0,,,,,,,,,,,
2019-10-08,,5562.0,,,,,,,,,,,
2019-10-09,,5941.0,,,,,,,,,,,
2019-10-10,,6315.0,,,,,,,,,,,
2019-10-11,,6796.0,,,,,,,,,,,
2019-10-14,,6618.0,,,,,,,,,,,
2019-10-15,,6776.0,,,,,,,,,,,
2019-10-16,,6814.0,,,,,,,,,,,
2019-10-17,,7052.0,,,,,,,,,,,
2019-10-18,,7000.0,,,,,,,,,,,
2019-10-21,,7366.0,,,,,,,,,,,
2019-10-22,,7410.0,,,,,,,,,,,
2019-10-23,,7208.0,,,,,,,,,,,
2019-10-24,,6928.0,,,,,,,,,,,
2019-10-25,,7261.0,,,,,,,,,,,
2019-10-28,,7417.0,,,,,,,,,,,
2019-10-29,,7122.0,,,,,,,,,,,
2019-10-30,,7073.0,,,,,,,,,,,
