date,wavp,adjp,open,high,low,close,chng,lt_vol,n_trades,vol_rub,vol_contr,oi_rub,oi_contr
2016-11-18,,6211.0,,,,,,,,,,,
2016-11-21,,5578.0,,,,,,,,,,,
2016-11-22,,6001.0,,,,,,,,,,,
2016-11-23,,6365.0,,,,,,,,,,,
2016-11-24,,6716.0,,,,,,,,,,,
2016-11-25,,6194.0,,,,,,,,,,,
2016-11-28,,6476.0,,,,,,,,,,,
2016-11-29,,6265.0,,,,,,,,,,,
2016-11-30,,5925.0,,,,,,,,,,,
2016-12-01,,5754.0,,,,,,,,,,,
2016-12-02,,6888.0,,,,,,,,,,,
2016-12-05,,5916.0,,,,,,,,,,,
2016-12-06,,6374.0,,,,,,,,,,,
2016-12-07,,6427.0,,,,,,,,,,,
2016-12-08,,6489.0,,,,,,,,,,,
2016-12-09,,5722.0,,,,,,,,,,,
2016-12-12,,4383.0,,,,,,,,,,,
2016-12-13,,3616.0,,,,,,,,,,,
2016-12-14,,3864.0,,,,,,,,,,,
2016-12-15,,4164.0,,,,,,,,,,,
2016-12-16,,4326.0,,,,,,,,,,,
2016-12-19,,4608.0,,,,,,,,,,,
2016-12-20,,5839.0,,,,,,,,,,,
2016-12-21,,4640.0,,,,,,,,,,,
2016-12-22,,5345.0,,,,,,,,,,,
2016-12-23,,5357.0,,,,,,,,,,,
2016-12-26,,3570.0,,,,,,,,,,,
2016-12-27,,3158.0,,,,,,,,,,,
2016-12-28,,4183.0,,,,,,,,,,,
2016-12-29,,3708.0,,,,,,,,,,,
2016-12-30,,2755.0,,,,,,,,,,,
2017-01-03,,2481.0,,,,,,,,,,,
2017-01-04,,3135.0,,,,,,,,,,,
2017-01-05,,3499.0,,,,,,,,,,,
2017-01-06,,3529.0,,,,,,,,,,,
2017-01-09,,2842.0,,,,,,,,,,,
2017-01-10,,2604.0,,,,,,,,,,,
2017-01-11,,2697.0,,,,,,,,,,,
2017-01-12,,2611.0,,,,,,,,,,,
2017-01-13,,2492.0,,,,,,,,,,,
2017-01-16,,2607.0,,,,,,,,,,,
2017-01-17,,2380.0,,,,,,,,,,,
2017-01-18,,2438.0,,,,,,,,,,,
2017-01-19,,2166.0,,,,,,,,,,,
