date,wavp,adjp,open,high,low,close,chng,lt_vol,n_trades,vol_rub,vol_contr,oi_rub,oi_contr
2019-03-27,,210,,,,,,,,,,,
2019-04-02,,228,,,,,,,,,,,
2019-04-03,,224,,,,,,,,,,,
2019-04-04,,284,,,,,,,,,,,
2019-04-05,,330,,,,,,,,,,,
2019-04-08,,408,,,,,,,,,,,
2019-04-09,,593,,,,,,,,,,,
2019-04-10,,676,,,,,,,,,,,
2019-04-11,,940,,,,,,,,,,,
2019-04-12,,704,,,,,,,,,,,
2019-04-15,,747,,,,,,,,,,,
2019-04-16,,764,,,,,,,,,,,
2019-04-17,,628,,,,,,,,,,,
2019-04-18,,574,,,,,,,,,,,
2019-04-19,,580,,,,,,,,,,,
2019-04-22,,624,,,,,,,,,,,
2019-04-23,,696,,,,,,,,,,,
2019-04-24,,759,,,,,,,,,,,
2019-04-25,,513,,,,,,,,,,,
2019-04-26,,393,,,,,,,,,,,
2019-04-29,,441,,,,,,,,,,,
2019-04-30,,351,,,,,,,,,,,
2019-05-02,,521,,,,,,,,,,,
2019-05-03,,614,,,,,,,,,,,
2019-05-06,,571,,,,,,,,,,,
2019-05-07,,550,,,,,,,,,,,
2019-05-08,,481,,,,,,,,,,,
2019-05-10,,846,,,,,,,,,,,
2019-05-13,,756,,,,,,,,,,,
2019-05-14,,705,,,,,,,,,,,
2019-05-15,,722,,,,,,,,,,,
2019-05-16,,713,,,,,,,,,,,
2019-05-17,,976,,,,,,,,,,,
2019-05-20,,857,,,,,,,,,,,
2019-05-21,,719,,,,,,,,,,,
2019-05-22,,778,,,,,,,,,,,
2019-05-23,,687,,,,,,,,,,,
2019-05-24,,531,,,,,,,,,,,
2019-05-27,,599,,,,,,,,,,,
2019-05-28,,528,,,,,,,,,,,
2019-05-29,,496,,,,,,,,,,,
2019-05-30,,465,,,,,,,,,,,
2019-05-31,,431,,,,,,,,,,,
2019-06-03,,602,,,,,,,,,,,
2019-06-04,,612,,,,,,,,,,,
2019-06-05,,666,,,,,,,,,,,
2019-06-06,,748,,,,,,,,,,,
2019-06-07,,1023,,,,,,,,,,,
2019-06-10,,973,,,,,,,,,,,
2019-06-11,,1139,,,,,,,,,,,
2019-06-13,,1116,,,,,,,,,,,
2019-06-14,,940,,,,,,,,,,,
2019-06-17,,949,,,,,,,,,,,
2019-06-18,,1034,,,,,,,,,,,
2019-06-19,,1035,,,,,,,,,,,
2019-06-20,,1221,,,,,,,,,,,
2019-06-21,,1450,,,,,,,,,,,
2019-06-24,,1468,,,,,,,,,,,
2019-06-25,,838,,,,,,,,,,,
2019-06-26,,920,,,,,,,,,,,
2019-06-27,,1099,,,,,,,,,,,
2019-06-28,,1289,,,,,,,,,,,
2019-07-01,,1357,,,,,,,,,,,
2019-07-02,,1528,,,,,,,,,,,
2019-07-03,,1491,,,,,,,,,,,
2019-07-04,,1435,,,,,,,,,,,
2019-07-05,,1611,,,,,,,,,,,
2019-07-08,,1500,,,,,,,,,,,
2019-07-09,,1682,,,,,,,,,,,
2019-07-10,,1369,,,,,,,,,,,
2019-07-11,,1506,,,,,,,,,,,
2019-07-12,,1362,,,,,,,,,,,
2019-07-15,,1145,,,,,,,,,,,
2019-07-16,,1069,,,,,,,,,,,
2019-07-17,,1160,,,,,,,,,,,
2019-07-18,,1232,,,,,,,,,,,
2019-07-19,,1178,,,,,,,,,,,
2019-07-22,,1374,,,,,,,,,,,
2019-07-23,,1338,,,,,,,,,,,
2019-07-24,,1353,,,,,,,,,,,
2019-07-25,,1343,,,,,,,,,,,
2019-07-26,,1191,,,,,,,,,,,
2019-07-29,,1270,,,,,,,,,,,
2019-07-30,,1335,,,,,,,,,,,
2019-07-31,,1209,,,,,,,,,,,
2019-08-01,,1017,,,,,,,,,,,
2019-08-02,,775,,,,,,,,,,,
2019-08-05,,913,,,,,,,,,,,
2019-08-06,,915,,,,,,,,,,,
2019-08-07,,756,,,,,,,,,,,
2019-08-08,,772,,,,,,,,,,,
2019-08-09,,733,,,,,,,,,,,
2019-08-12,,700,,,,,,,,,,,
2019-08-13,,717,,,,,,,,,,,
2019-08-14,,644,,,,,,,,,,,
2019-08-15,,664,,,,,,,,,,,
2019-08-16,,690,,,,,,,,,,,
2019-08-19,,710,,,,,,,1.0,3915000.0,145.0,7830000.0,290.0
2019-08-20,,678,,,,,,,,,,7830000.0,290.0
2019-08-21,,704,,,,,,,,,,7830000.0,290.0
2019-08-22,,773,,,,,,,,,,7830000.0,290.0
2019-08-23,,745,,,,,,,,,,7830000.0,290.0
2019-08-26,,728,,,,,,,,,,7830000.0,290.0
2019-08-27,,682,,,,,,,,,,7830000.0,290.0
2019-08-28,,695,,,,,,,,,,7830000.0,290.0
2019-08-29,,713,,,,,,,,,,7830000.0,290.0
2019-08-30,,784,,,,,,,1.0,3672000.0,136.0,15174000.0,562.0
2019-09-02,,830,,,,,,,,,,15174000.0,562.0
2019-09-03,,805,,,,,,,,,,15174000.0,562.0
2019-09-04,,737,,,,,,,,,,15174000.0,562.0
2019-09-05,,851,,,,,,,,,,15174000.0,562.0
2019-09-06,,834,,,,,,,,,,15174000.0,562.0
2019-09-09,,722,,,,,,,,,,15174000.0,562.0
