date,wavp,adjp,open,high,low,close,chng,lt_vol,n_trades,vol_rub,vol_contr,oi_rub,oi_contr
2016-09-12,,2058,,,,,,,,,,,
2016-09-13,,1965,,,,,,,,,,,
2016-09-14,,2034,,,,,,,,,,,
2016-09-15,,1887,,,,,,,,,,,
2016-09-16,,1859,,,,,,,,,,,
2016-09-19,,1842,,,,,,,,,,,
2016-09-20,,1870,,,,,,,,,,,
2016-09-21,,1621,,,,,,,,,,,
2016-09-22,,1890,,,,,,,,,,,
2016-09-23,,1637,,,,,,,,,,,
2016-09-26,,1532,,,,,,,,,,,
2016-09-27,,1461,,,,,,,,,,,
2016-09-28,,1422,,,,,,,,,,,
2016-09-29,,1534,,,,,,,,,,,
2016-09-30,,1307,,,,,,,,,,,
2016-10-03,,1524,,,,,,,,,,,
2016-10-04,,1514,,,,,,,,,,,
2016-10-05,,1508,,,,,,,,,,,
2016-10-06,,1700,,,,,,,,,,,
2016-10-07,,1634,,,,,,,,,,,
2016-10-10,,1850,,,,,,,,,,,
2016-10-11,,1870,,,,,,,,,,,
2016-10-12,,1709,,,,,,,,,,,
2016-10-13,,1633,,,,,,,,,,,
2016-10-14,,1535,,,,,,,,,,,
2016-10-17,,1220,,,,,,,,,,,
2016-10-18,,1329,,,,,,,,,,,
2016-10-19,,1423,,,,,,,,,,,
2016-10-20,,1365,,,,,,,,,,,
2016-10-21,,1407,,,,,,,,,,,
2016-10-24,,1671,,,,,,,,,,,
2016-10-25,,2038,,,,,,,,,,,
2016-10-26,,1834,,,,,,,,,,,
2016-10-27,,1682,,,,,,,,,,,
2016-10-28,,1634,,,,,,,,,,,
2016-10-31,,1589,,,,,,,,,,,
2016-11-01,,1350,,,,,,,,,,,
2016-11-02,,1154,,,,,,,,,,,
2016-11-03,,1056,,,,,,,,,,,
2016-11-07,,994,,,,,,,,,,,
2016-11-08,,1180,,,,,,,,,,,
2016-11-09,,1610,,,,,,,,,,,
2016-11-10,,2000,,,,,,,,,,,
2016-11-11,,1929,,,,,,,,,,,
2016-11-14,,1846,,,,,,,,,,,
2016-11-15,,1671,,,,,,,,,,,
2016-11-16,,1698,,,,,,,,,,,
2016-11-17,,1715,,,,,,,,,,,
2016-11-18,,1662,,,,,,,,,,,
2016-11-21,,1786,,,,,,,,,,,
2016-11-22,,1897,,,,,,,,,,,
2016-11-23,,1974,,,,,,,,,,,
2016-11-24,,2329,,,,,,,,,,,
2016-11-25,,2319,,,,,,,,,,,
2016-11-28,,2241,,,,,,,,,,,
2016-11-29,,2084,,,,,,,,,,,
2016-11-30,,2138,,,,,,,,,,,
2016-12-01,,2110,,,,,,,,,,,
2016-12-02,,2191,,,,,,,,,,,
2016-12-05,,2402,,,,,,,,,,,
2016-12-06,,2148,,,,,,,,,,,
2016-12-07,,2170,,,,,,,,,,,
2016-12-08,,2924,,,,,,,,,,,
2016-12-09,,3035,,,,,,,,,,,
2016-12-12,,3660,,,,,,,,,,,
2016-12-13,,3757,,,,,,,,,,,
2016-12-14,,3467,,,,,,,,,,,
2016-12-15,,3531,,,,,,,,,,,
2016-12-16,,3430,,,,,,,,,,,
2016-12-19,,3460,,,,,,,,,,,
2016-12-20,,3600,,,,,,,,,,,
2016-12-21,,3414,,,,,,,,,,,
2016-12-22,,3017,,,,,,,,,,,
2016-12-23,,3095,,,,,,,,,,,
2016-12-26,,3144,,,,,,,,,,,
2016-12-27,,3218,,,,,,,,,,,
2016-12-28,,3018,,,,,,,,,,,
2016-12-29,,3128,,,,,,,,,,,
2016-12-30,,3282,,,,,,,,,,,
2017-01-03,,3943,,,,,,,,,,,
2017-01-04,,3459,,,,,,,,,,,
2017-01-05,,3079,,,,,,,,,,,
2017-01-06,,2968,,,,,,,,,,,
2017-01-09,,2730,,,,,,,,,,,
2017-01-10,,3028,,,,,,,,,,,
2017-01-11,,2795,,,,,,,,,,,
2017-01-12,,2700,,,,,,,,,,,
2017-01-13,,2392,,,,,,,,,,,
2017-01-16,,2360,,,,,,,,,,,
2017-01-17,,2461,,,,,,,,,,,
2017-01-18,,2364,,,,,,,,,,,
2017-01-19,,2484,,,,,,,,,,,
2017-01-20,,2597,,,,,,,,,,,
2017-01-23,,2468,,,,,,,,,,,
2017-01-24,,2801,,,,,,,,,,,
2017-01-25,,2826,,,,,,,,,,,
2017-01-26,,3128,,,,,,,,,,,
2017-01-27,,3585,,,,,,,,,,,
2017-01-30,,3222,,,,,,,,,,,
2017-01-31,,2976,,,,,,,,,,,
2017-02-01,,3102,,,,,,,,,,,
2017-02-02,,2968,,,,,,,,,,,
2017-02-03,,3112,,,,,,,,,,,
2017-02-06,,3022,,,,,,,,,,,
2017-02-07,,3014,,,,,,,,,,,
2017-02-08,,2855,,,,,,,,,,,
2017-02-09,,2593,,,,,,,,,,,
2017-02-10,,2272,,,,,,,,,,,
2017-02-13,,2157,,,,,,,,,,,
2017-02-14,,1938,,,,,,,,,,,
2017-02-15,,2073,,,,,,,,,,,
2017-02-16,2075.0,2270,2075.0,2075.0,2075.0,2075.0,,10.0,1.0,145000.0,10.0,290000.0,20.0
2017-02-17,,2210,,,,,,,,,,290000.0,20.0
2017-02-20,,2183,,,,,,,,,,290000.0,20.0
2017-02-21,,2343,,,,,,,,,,290000.0,20.0
2017-02-22,,2214,,,,,,,,,,290000.0,20.0
2017-02-24,,2186,,,,,,,,,,290000.0,20.0
2017-02-27,,1701,,,,,,,,,,290000.0,20.0
2017-02-28,,1261,,,,,,,,,,290000.0,20.0
2017-03-01,,1602,,,,,,,,,,290000.0,20.0
2017-03-02,,1934,,,,,,,,,,290000.0,20.0
2017-03-03,,1991,,,,,,,,,,290000.0,20.0
2017-03-06,,1774,,,,,,,,,,290000.0,20.0
2017-03-07,,1675,,,,,,,,,,290000.0,20.0
2017-03-09,1656.0,1196,1656.0,1656.0,1656.0,1656.0,,1.0,1.0,14500.0,1.0,319000.0,22.0
2017-03-10,,1289,,,,,,,,,,319000.0,22.0
2017-03-13,1270.0,1407,1270.0,1270.0,1270.0,1270.0,,2.0,3.0,145000.0,10.0,319000.0,22.0
2017-03-14,,1277,,,,,,,,,,319000.0,22.0
2017-03-15,,1112,,,,,,,,,,,
2017-03-16,,1342,,,,,,,,,,,
