date,wavp,adjp,open,high,low,close,chng,lt_vol,n_trades,vol_rub,vol_contr,oi_rub,oi_contr
2016-09-12,,2877,,,,,,,,,,,
2016-09-13,,3056,,,,,,,,,,,
2016-09-14,,2940,,,,,,,,,,,
2016-09-15,,3055,,,,,,,,,,,
2016-09-16,,3170,,,,,,,,,,,
2016-09-19,,3041,,,,,,,,,,,
2016-09-20,,3009,,,,,,,,,,,
2016-09-21,,2659,,,,,,,,,,,
2016-09-22,,2349,,,,,,,,,,,
2016-09-23,,2593,,,,,,,,,,,
2016-09-26,,2853,,,,,,,,,,,
2016-09-27,,2958,,,,,,,,,,,
2016-09-28,,3010,,,,,,,,,,,
2016-09-29,,2865,,,,,,,,,,,
2016-09-30,,3176,,,,,,,,,,,
2016-10-03,,2842,,,,,,,,,,,
2016-10-04,,2968,,,,,,,,,,,
2016-10-05,,2965,,,,,,,,,,,
2016-10-06,,3020,,,,,,,,,,,
2016-10-07,,3025,,,,,,,,,,,
2016-10-10,,2827,,,,,,,,,,,
2016-10-11,,2819,,,,,,,,,,,
2016-10-12,,3004,,,,,,,,,,,
2016-10-13,,3283,,,,,,,,,,,
2016-10-14,,3175,,,,,,,,,,,
2016-10-17,,3066,,,,,,,,,,,
2016-10-18,,2971,,,,,,,,,,,
2016-10-19,,2854,,,,,,,,,,,
2016-10-20,,2913,,,,,,,,,,,
2016-10-21,,2915,,,,,,,,,,,
2016-10-24,,2884,,,,,,,,,,,
2016-10-25,,2849,,,,,,,,,,,
2016-10-26,,2908,,,,,,,,,,,
2016-10-27,,2907,,,,,,,,,,,
2016-10-28,,2901,,,,,,,,,,,
2016-10-31,,3089,,,,,,,,,,,
2016-11-01,,3187,,,,,,,,,,,
2016-11-02,,3530,,,,,,,,,,,
2016-11-03,,3533,,,,,,,,,,,
2016-11-07,,3406,,,,,,,,,,,
2016-11-08,,3202,,,,,,,,,,,
2016-11-09,,2822,,,,,,,,,,,
2016-11-10,,2761,,,,,,,,,,,
2016-11-11,,2944,,,,,,,,,,,
2016-11-14,,3064,,,,,,,,,,,
2016-11-15,,2931,,,,,,,,,,,
2016-11-16,,2987,,,,,,,,,,,
2016-11-17,,2914,,,,,,,,,,,
2016-11-18,,2927,,,,,,,,,,,
2016-11-21,,2695,,,,,,,,,,,
2016-11-22,,2516,,,,,,,,,,,
2016-11-23,,2441,,,,,,,,,,,
2016-11-24,,2083,,,,,,,,,,,
2016-11-25,,2074,,,,,,,,,,,
2016-11-28,,2103,,,,,,,,,,,
2016-11-29,,2258,,,,,,,,,,,
2016-11-30,,2107,,,,,,,,,,,
2016-12-01,,2139,,,,,,,,,,,
2016-12-02,,2076,,,,,,,,,,,
2016-12-05,,1907,,,,,,,,,,,
2016-12-06,,2078,,,,,,,,,,,
2016-12-07,,1992,,,,,,,,,,,
2016-12-08,,1344,,,,,,,,,,,
2016-12-09,,1439,,,,,,,,,,,
2016-12-12,,1122,,,,,,,,,,,
2016-12-13,,1138,,,,,,,,,,,
2016-12-14,,1248,,,,,,,,,,,
2016-12-15,,1117,,,,,,,,,,,
2016-12-16,,1107,,,,,,,,,,,
2016-12-19,,1111,,,,,,,,,,,
2016-12-20,,1008,,,,,,,,,,,
2016-12-21,922.0,1078,922.0,922.0,922.0,922.0,,5.0,10.0,912500.0,50.0,1825000.0,100.0
2016-12-22,1177.0,1323,1177.0,1177.0,1177.0,1177.0,27.66,1.0,2.0,456250.0,25.0,1825000.0,100.0
2016-12-23,1358.0,1241,1358.0,1358.0,1358.0,1358.0,15.38,1.0,9.0,456250.0,25.0,1825000.0,100.0
2016-12-26,1261.0,1212,1251.0,1270.0,1251.0,1270.0,-6.48,25.0,2.0,912500.0,50.0,1825000.0,100.0
2016-12-27,,1182,,,,,,,,,,1825000.0,100.0
2016-12-28,,1284,,,,,,,,,,1825000.0,100.0
2016-12-29,,1239,,,,,,,,,,1825000.0,100.0
2016-12-30,,1142,,,,,,,,,,1825000.0,100.0
2017-01-03,860.0,743,920.0,920.0,777.0,777.0,,2.0,11.0,401500.0,22.0,1934500.0,106.0
2017-01-04,,1010,,,,,,,,,,1934500.0,106.0
2017-01-05,1050.0,1213,1050.0,1050.0,1050.0,1050.0,,1.0,5.0,91250.0,5.0,1934500.0,106.0
2017-01-06,1150.0,1290,1150.0,1150.0,1150.0,1150.0,9.52,3.0,1.0,54750.0,3.0,1934500.0,106.0
