date,wavp,adjp,open,high,low,close,chng,lt_vol,n_trades,vol_rub,vol_contr,oi_rub,oi_contr
2016-09-12,,253.0,,,,,,,,,,,
2016-09-13,,279.0,,,,,,,,,,,
2016-09-14,,267.0,,,,,,,,,,,
2016-09-15,,207.0,,,,,,,,,,,
2016-09-16,,218.0,,,,,,,,,,,
2016-09-19,,166.0,,,,,,,,,,,
2016-09-20,,187.0,,,,,,,,,,,
2016-09-21,,28.0,,,,,,,,,,,
2016-09-22,,52.0,,,,,,,,,,,
2016-09-23,,36.0,,,,,,,,,,,
2016-09-26,,31.0,,,,,,,,,,,
2016-09-27,,27.0,,,,,,,,,,,
2016-09-28,,32.0,,,,,,,,,,,
2016-09-29,,35.0,,,,,,,,,,,
2016-09-30,,25.0,,,,,,,,,,,
2016-10-03,,33.0,,,,,,,,,,,
2016-10-04,,50.0,,,,,,,,,,,
2016-10-05,,48.0,,,,,,,,,,,
2016-10-06,,111.0,,,,,,,,,,,
2016-10-07,,90.0,,,,,,,,,,,
2016-10-10,,139.0,,,,,,,,,,,
2016-10-11,,141.0,,,,,,,,,,,
2016-10-12,,123.0,,,,,,,,,,,
2016-10-13,,140.0,,,,,,,,,,,
2016-10-14,,85.0,,,,,,,,,,,
2016-10-17,,12.0,,,,,,,,,,,
2016-10-18,,15.0,,,,,,,,,,,
2016-10-19,,23.0,,,,,,,,,,,
2016-10-20,,22.0,,,,,,,,,,,
2016-10-21,,20.0,,,,,,,,,,,
2016-10-24,,90.0,,,,,,,,,,,
2016-10-25,,234.0,,,,,,,,,,,
2016-10-26,,159.0,,,,,,,,,,,
2016-10-27,,92.0,,,,,,,,,,,
2016-10-28,,76.0,,,,,,,,,,,
2016-10-31,,75.0,,,,,,,,,,,
2016-11-01,,46.0,,,,,,,,,,,
2016-11-02,,30.0,,,,,,,,,,,
2016-11-03,,21.0,,,,,,,,,,,
2016-11-07,,8.0,,,,,,,,,,,
2016-11-08,,16.0,,,,,,,,,,,
2016-11-09,,65.0,,,,,,,,,,,
2016-11-10,,194.0,,,,,,,,,,,
2016-11-11,,242.0,,,,,,,,,,,
2016-11-14,,226.0,,,,,,,,,,,
