date,wavp,adjp,open,high,low,close,chng,lt_vol,n_trades,vol_rub,vol_contr,oi_rub,oi_contr
2019-09-09,,25306,,,,,,,,,,,
2019-09-10,,25068,,,,,,,,,,,
2019-09-11,,25395,,,,,,,,,,,
2019-09-12,,25111,,,,,,,,,,,
2019-09-13,,25005,,,,,,,,,,,
2019-09-16,,25245,,,,,,,,,,,
2019-09-17,,24214,,,,,,,,,,,
2019-09-18,,24270,,,,,,,,,,,
2019-09-19,23832.0,24172,23849.0,23849.0,23815.0,23815.0,,1.0,2.0,47664.0,2.0,96688.0,4.0
2019-09-20,,23834,,,,,,,,,,95336.0,4.0
2019-09-23,,23889,,,,,,,,,,95556.0,4.0
2019-09-24,,23721,,,,,,,,,,94884.0,4.0
2019-09-25,,23588,,,,,,,,,,94352.0,4.0
2019-09-26,,23990,,,,,,,,,,95960.0,4.0
2019-09-27,,23929,,,,,,,,,,95716.0,4.0
2019-09-30,23342.0,23342,23342.0,23342.0,23342.0,23342.0,,1.0,1.0,23342.0,1.0,140052.0,6.0
2019-10-01,23202.0,23813,23202.0,23202.0,23202.0,23202.0,-0.6,1.0,1.0,23202.0,1.0,190504.0,8.0
2019-10-02,,23408,,,,,,,,,,187264.0,8.0
2019-10-03,23000.0,22949,23000.0,23000.0,23000.0,23000.0,,2.0,1.0,46000.0,2.0,275388.0,12.0
2019-10-04,,23078,,,,,,,,,,276936.0,12.0
2019-10-07,23278.0,23499,23278.0,23278.0,23278.0,23278.0,,1.0,1.0,23278.0,1.0,281988.0,12.0
2019-10-08,,23056,,,,,,,,,,276672.0,12.0
2019-10-09,,23423,,,,,,,,,,281076.0,12.0
2019-10-10,,23368,,,,,,,,,,280416.0,12.0
2019-10-11,,23493,,,,,,,,,,281916.0,12.0
2019-10-14,23112.0,23425,23113.0,23113.0,23112.0,23112.0,,3.0,2.0,92449.0,4.0,468500.0,20.0
2019-10-15,22302.0,22599,22004.0,22599.0,22004.0,22599.0,-2.22,1.0,2.0,44603.0,2.0,497178.0,22.0
